panel,group,x,density
0,8,2.63075,0.0
0,8,2.63462,0.0
0,8,2.6385,0.0
0,8,2.64237,0.0
0,8,2.64624,0.0
0,8,2.65011,0.0
0,8,2.65398,1e-05
0,8,2.65785,1e-05
0,8,2.66173,1e-05
0,8,2.6656,1e-05
0,8,2.66947,2e-05
0,8,2.67334,2e-05
0,8,2.67721,2e-05
0,8,2.68108,3e-05
0,8,2.68496,4e-05
0,8,2.68883,5e-05
0,8,2.6927,6e-05
0,8,2.69657,7e-05
0,8,2.70044,9e-05
0,8,2.70431,0.0001
0,8,2.70819,0.00013
0,8,2.71206,0.00015
0,8,2.71593,0.00018
0,8,2.7198,0.00022
0,8,2.72367,0.00027
0,8,2.72754,0.00032
0,8,2.73142,0.00038
0,8,2.73529,0.00045
0,8,2.73916,0.00053
0,8,2.74303,0.00062
0,8,2.7469,0.00073
0,8,2.75077,0.00086
0,8,2.75465,0.001
0,8,2.75852,0.00117
0,8,2.76239,0.00136
0,8,2.76626,0.00157
0,8,2.77013,0.00181
0,8,2.774,0.00208
0,8,2.77788,0.00238
0,8,2.78175,0.00272
0,8,2.78562,0.00309
0,8,2.78949,0.00351
0,8,2.79336,0.00397
0,8,2.79723,0.00447
0,8,2.80111,0.00502
0,8,2.80498,0.00563
0,8,2.80885,0.00628
0,8,2.81272,0.00699
0,8,2.81659,0.00775
0,8,2.82046,0.00857
0,8,2.82434,0.00945
0,8,2.82821,0.01038
0,8,2.83208,0.01137
0,8,2.83595,0.01241
0,8,2.83982,0.01351
0,8,2.84369,0.01465
0,8,2.84757,0.01584
0,8,2.85144,0.01707
0,8,2.85531,0.01834
0,8,2.85918,0.01964
0,8,2.86305,0.02097
0,8,2.86692,0.02231
0,8,2.8708,0.02366
0,8,2.87467,0.02502
0,8,2.87854,0.02636
0,8,2.88241,0.02769
0,8,2.88628,0.029
0,8,2.89015,0.03027
0,8,2.89403,0.03149
0,8,2.8979,0.03266
0,8,2.90177,0.03377
0,8,2.90564,0.03479
0,8,2.90951,0.03574
0,8,2.91338,0.0366
0,8,2.91726,0.03735
0,8,2.92113,0.038
0,8,2.925,0.03854
0,8,2.92887,0.03895
0,8,2.93274,0.03925
0,8,2.93662,0.03943
0,8,2.94049,0.03947
0,8,2.94436,0.03939
0,8,2.94823,0.03919
0,8,2.9521,0.03886
0,8,2.95597,0.03841
0,8,2.95985,0.03785
0,8,2.96372,0.03717
0,8,2.96759,0.03639
0,8,2.97146,0.03551
0,8,2.97533,0.03454
0,8,2.9792,0.03349
0,8,2.98308,0.03237
0,8,2.98695,0.03119
0,8,2.99082,0.02995
0,8,2.99469,0.02867
0,8,2.99856,0.02736
0,8,3.00243,0.02602
0,8,3.00631,0.02467
0,8,3.01018,0.02332
0,8,3.01405,0.02197
0,8,3.01792,0.02063
0,8,3.02179,0.01931
0,8,3.02566,0.01802
0,8,3.02954,0.01676
0,8,3.03341,0.01554
0,8,3.03728,0.01436
0,8,3.04115,0.01323
0,8,3.04502,0.01214
0,8,3.04889,0.01112
0,8,3.05277,0.01014
0,8,3.05664,0.00922
0,8,3.06051,0.00836
0,8,3.06438,0.00756
0,8,3.06825,0.00681
0,8,3.07212,0.00611
0,8,3.076,0.00547
0,8,3.07987,0.00488
0,8,3.08374,0.00434
0,8,3.08761,0.00385
0,8,3.09148,0.0034
0,8,3.09535,0.00299
0,8,3.09923,0.00263
0,8,3.1031,0.0023
0,8,3.10697,0.00201
0,8,3.11084,0.00174
0,8,3.11471,0.00151
0,8,3.11858,0.00131
0,8,3.12246,0.00113
0,8,3.12633,0.00097
0,8,3.1302,0.00083
0,8,3.13407,0.00071
0,8,3.13794,0.0006
0,8,3.14181,0.00051
0,8,3.14569,0.00043
0,8,3.14956,0.00036
0,8,3.15343,0.0003
0,8,3.1573,0.00025
0,8,3.16117,0.00021
0,8,3.16504,0.00018
0,8,3.16892,0.00015
0,8,3.17279,0.00012
0,8,3.17666,0.0001
0,8,3.18053,8e-05
0,8,3.1844,7e-05
0,8,3.18827,5e-05
0,8,3.19215,4e-05
0,8,3.19602,4e-05
0,8,3.19989,3e-05
0,8,3.20376,2e-05
0,8,3.20763,2e-05
0,8,3.2115,1e-05
0,8,3.21538,1e-05
0,8,3.21925,1e-05
0,8,3.22312,1e-05
0,8,3.22699,1e-05
0,8,3.23086,0.0
0,8,3.23473,0.0
0,8,3.23861,0.0
0,8,3.24248,0.0
0,8,3.24635,0.0
0,8,3.25022,0.0
0,8,3.25409,0.0
0,8,3.25796,0.0
0,8,3.26184,0.0
0,8,3.26571,0.0
0,8,3.26958,0.0
0,8,3.27345,0.0
0,8,3.27732,0.0
0,8,3.28119,0.0
0,8,3.28507,0.0
0,8,3.28894,0.0
0,8,3.29281,0.0
0,8,3.29668,0.0
0,8,3.30055,0.0
0,8,3.30442,0.0
0,8,3.3083,1e-05
0,8,3.31217,1e-05
0,8,3.31604,1e-05
0,8,3.31991,1e-05
0,8,3.32378,2e-05
0,8,3.32765,2e-05
0,8,3.33153,3e-05
0,8,3.3354,4e-05
0,8,3.33927,4e-05
0,8,3.34314,6e-05
0,8,3.34701,7e-05
0,8,3.35088,9e-05
0,8,3.35476,0.00011
0,8,3.35863,0.00014
0,8,3.3625,0.00018
0,8,3.36637,0.00022
0,8,3.37024,0.00027
0,8,3.37412,0.00034
0,8,3.37799,0.00041
0,8,3.38186,0.00051
0,8,3.38573,0.00063
0,8,3.3896,0.00077
0,8,3.39347,0.00094
0,8,3.39735,0.00114
0,8,3.40122,0.00139
0,8,3.40509,0.00168
0,8,3.40896,0.00203
0,8,3.41283,0.00245
0,8,3.4167,0.00295
0,8,3.42058,0.00354
0,8,3.42445,0.00423
0,8,3.42832,0.00505
0,8,3.43219,0.00601
0,8,3.43606,0.00713
0,8,3.43993,0.00845
0,8,3.44381,0.00997
0,8,3.44768,0.01175
0,8,3.45155,0.0138
0,8,3.45542,0.01617
0,8,3.45929,0.0189
0,8,3.46316,0.02204
0,8,3.46704,0.02562
0,8,3.47091,0.02971
0,8,3.47478,0.03437
0,8,3.47865,0.03965
0,8,3.48252,0.04563
0,8,3.48639,0.05236
0,8,3.49027,0.05994
0,8,3.49414,0.06844
0,8,3.49801,0.07794
0,8,3.50188,0.08853
0,8,3.50575,0.1003
0,8,3.50962,0.11334
0,8,3.5135,0.12774
0,8,3.51737,0.1436
0,8,3.52124,0.16101
0,8,3.52511,0.18005
0,8,3.52898,0.20084
0,8,3.53285,0.22344
0,8,3.53673,0.24793
0,8,3.5406,0.2744
0,8,3.54447,0.30291
0,8,3.54834,0.33352
0,8,3.55221,0.36627
0,8,3.55608,0.40118
0,8,3.55996,0.43829
0,8,3.56383,0.47759
0,8,3.5677,0.51907
0,8,3.57157,0.56268
0,8,3.57544,0.60838
0,8,3.57931,0.65609
0,8,3.58319,0.7057
0,8,3.58706,0.7571
0,8,3.59093,0.81013
0,8,3.5948,0.86463
0,8,3.59867,0.92041
0,8,3.60254,0.97725
0,8,3.60642,1.03491
0,8,3.61029,1.09312
0,8,3.61416,1.15162
0,8,3.61803,1.21011
0,8,3.6219,1.26827
0,8,3.62577,1.32578
0,8,3.62965,1.38231
0,8,3.63352,1.43751
0,8,3.63739,1.49105
0,8,3.64126,1.54256
0,8,3.64513,1.59172
0,8,3.649,1.6382
0,8,3.65288,1.68165
0,8,3.65675,1.72179
0,8,3.66062,1.75831
0,8,3.66449,1.79096
0,8,3.66836,1.81948
0,8,3.67223,1.84367
0,8,3.67611,1.86334
0,8,3.67998,1.87833
0,8,3.68385,1.88854
0,8,3.68772,1.89389
0,8,3.69159,1.89432
0,8,3.69546,1.88985
0,8,3.69934,1.88049
0,8,3.70321,1.86634
0,8,3.70708,1.84749
0,8,3.71095,1.82409
0,8,3.71482,1.79632
0,8,3.71869,1.76439
0,8,3.72257,1.72853
0,8,3.72644,1.68901
0,8,3.73031,1.64612
0,8,3.73418,1.60016
0,8,3.73805,1.55145
0,8,3.74192,1.50033
0,8,3.7458,1.44713
0,8,3.74967,1.3922
0,8,3.75354,1.33588
0,8,3.75741,1.27852
0,8,3.76128,1.22045
0,8,3.76515,1.16199
0,8,3.76903,1.10347
0,8,3.7729,1.04519
0,8,3.77677,0.98741
0,8,3.78064,0.93041
0,8,3.78451,0.87443
0,8,3.78838,0.81968
0,8,3.79226,0.76638
0,8,3.79613,0.71468
0,8,3.8,0.66474
0,8,3.80387,0.61669
0,8,3.80774,0.57063
0,8,3.81162,0.52664
0,8,3.81549,0.48478
0,8,3.81936,0.4451
0,8,3.82323,0.4076
0,8,3.8271,0.37229
0,8,3.83097,0.33916
0,8,3.83485,0.30818
0,8,3.83872,0.2793
0,8,3.84259,0.25248
0,8,3.84646,0.22763
0,8,3.85033,0.2047
0,8,3.8542,0.18361
0,8,3.85808,0.16426
0,8,3.86195,0.14657
0,8,3.86582,0.13044
0,8,3.86969,0.11579
0,8,3.87356,0.10252
0,8,3.87743,0.09053
0,8,3.88131,0.07974
0,8,3.88518,0.07005
0,8,3.88905,0.06138
0,8,3.89292,0.05364
0,8,3.89679,0.04676
0,8,3.90066,0.04066
0,8,3.90454,0.03526
0,8,3.90841,0.03049
0,8,3.91228,0.02631
0,8,3.91615,0.02264
0,8,3.92002,0.01943
0,8,3.92389,0.01663
0,8,3.92777,0.0142
0,8,3.93164,0.01209
0,8,3.93551,0.01027
0,8,3.93938,0.0087
0,8,3.94325,0.00735
0,8,3.94712,0.0062
0,8,3.951,0.00521
0,8,3.95487,0.00437
0,8,3.95874,0.00365
0,8,3.96261,0.00305
0,8,3.96648,0.00253
0,8,3.97035,0.0021
0,8,3.97423,0.00174
0,8,3.9781,0.00144
0,8,3.98197,0.00118
0,8,3.98584,0.00097
0,8,3.98971,0.0008
0,8,3.99358,0.00065
0,8,3.99746,0.00053
0,8,4.00133,0.00043
0,8,4.0052,0.00035
0,8,4.00907,0.00028
0,8,4.01294,0.00023
0,8,4.01681,0.00018
0,8,4.02069,0.00015
0,8,4.02456,0.00012
0,8,4.02843,9e-05
0,8,4.0323,7e-05
0,8,4.03617,6e-05
0,8,4.04004,5e-05
0,8,4.04392,4e-05
0,8,4.04779,3e-05
0,8,4.05166,2e-05
0,8,4.05553,2e-05
0,8,4.0594,1e-05
0,8,4.06327,1e-05
0,8,4.06715,1e-05
0,8,4.07102,1e-05
0,8,4.07489,1e-05
0,8,4.07876,0.0
0,8,4.08263,0.0
0,8,4.0865,0.0
0,8,4.09038,0.0
0,8,4.09425,0.0
0,8,4.09812,0.0
0,8,4.10199,0.0
0,8,4.10586,0.0
0,8,4.10973,0.0
0,8,4.11361,0.0
0,8,4.11748,0.0
0,8,4.12135,0.0
0,8,4.12522,0.0
0,8,4.12909,0.0
0,8,4.13296,0.0
0,8,4.13684,0.0
0,8,4.14071,0.0
0,8,4.14458,0.0
0,8,4.14845,0.0
0,8,4.15232,0.0
0,8,4.15619,0.0
0,8,4.16007,0.0
0,8,4.16394,0.0
0,8,4.16781,0.0
0,8,4.17168,0.0
0,8,4.17555,0.0
0,8,4.17942,0.0
0,8,4.1833,0.0
0,8,4.18717,0.0
0,8,4.19104,0.0
0,8,4.19491,0.0
0,8,4.19878,0.0
0,8,4.20265,0.0
0,8,4.20653,0.0
0,8,4.2104,0.0
0,8,4.21427,0.0
0,8,4.21814,0.0
0,8,4.22201,0.0
0,8,4.22588,0.0
0,8,4.22976,0.0
0,8,4.23363,0.0
0,8,4.2375,0.0
0,8,4.24137,0.0
0,8,4.24524,0.0
0,8,4.24912,0.0
0,8,4.25299,0.0
0,8,4.25686,0.0
0,8,4.26073,0.0
0,8,4.2646,0.0
0,8,4.26847,0.0
0,8,4.27235,0.0
0,8,4.27622,0.0
0,8,4.28009,0.0
0,8,4.28396,0.0
0,8,4.28783,0.0
0,8,4.2917,0.0
0,8,4.29558,0.0
0,8,4.29945,0.0
0,8,4.30332,0.0
0,8,4.30719,0.0
0,8,4.31106,0.0
0,8,4.31493,0.0
0,8,4.31881,0.0
0,8,4.32268,0.0
0,8,4.32655,0.0
0,8,4.33042,0.0
0,8,4.33429,0.0
0,8,4.33816,0.0
0,8,4.34204,0.0
0,8,4.34591,0.0
0,8,4.34978,0.0
0,8,4.35365,0.0
0,8,4.35752,0.0
0,8,4.36139,0.0
0,8,4.36527,0.0
0,8,4.36914,0.0
0,8,4.37301,0.0
0,8,4.37688,0.0
0,8,4.38075,0.0
0,8,4.38462,0.0
0,8,4.3885,0.0
0,8,4.39237,0.0
0,8,4.39624,0.0
0,8,4.40011,0.0
0,8,4.40398,0.0
0,8,4.40785,0.0
0,8,4.41173,0.0
0,8,4.4156,0.0
0,8,4.41947,0.0
0,8,4.42334,0.0
0,8,4.42721,0.0
0,8,4.43108,0.0
0,8,4.43496,0.0
0,8,4.43883,0.0
0,8,4.4427,0.0
0,8,4.44657,0.0
0,8,4.45044,0.0
0,8,4.45431,0.0
0,8,4.45819,0.0
0,8,4.46206,0.0
0,8,4.46593,0.0
0,8,4.4698,0.0
0,8,4.47367,0.0
0,8,4.47754,0.0
0,8,4.48142,0.0
0,8,4.48529,0.0
0,8,4.48916,0.0
0,8,4.49303,0.0
0,8,4.4969,0.0
0,8,4.50077,0.0
0,8,4.50465,0.0
0,8,4.50852,0.0
0,8,4.51239,0.0
0,8,4.51626,0.0
0,8,4.52013,0.0
0,8,4.524,0.0
0,8,4.52788,0.0
0,8,4.53175,0.0
0,8,4.53562,0.0
0,8,4.53949,0.0
0,8,4.54336,0.0
0,8,4.54723,0.0
0,8,4.55111,0.0
0,8,4.55498,0.0
0,8,4.55885,0.0
0,8,4.56272,0.0
0,8,4.56659,0.0
0,8,4.57046,0.0
0,8,4.57434,0.0
0,8,4.57821,0.0
0,8,4.58208,0.0
0,8,4.58595,0.0
0,8,4.58982,0.0
0,8,4.59369,0.0
0,8,4.59757,0.0
0,8,4.60144,0.0
0,8,4.60531,0.0
0,8,4.60918,0.0
0,8,4.61305,0.0
0,8,4.61692,0.0
0,8,4.6208,0.0
0,8,4.62467,0.0
0,8,4.62854,0.0
0,8,4.63241,0.0
0,8,4.63628,0.0
0,8,4.64015,0.0
0,8,4.64403,0.0
0,8,4.6479,0.0
0,8,4.65177,0.0
0,8,4.65564,0.0
0,8,4.65951,0.0
0,8,4.66338,0.0
0,8,4.66726,0.0
0,8,4.67113,0.0
0,8,4.675,0.0
0,8,4.67887,0.0
0,8,4.68274,0.0
0,8,4.68662,0.0
0,8,4.69049,0.0
0,8,4.69436,0.0
0,8,4.69823,0.0
0,8,4.7021,0.0
0,8,4.70597,0.0
0,8,4.70985,0.0
0,8,4.71372,0.0
0,8,4.71759,0.0
0,8,4.72146,0.0
0,8,4.72533,0.0
0,8,4.7292,0.0
0,8,4.73308,0.0
0,8,4.73695,0.0
0,8,4.74082,0.0
0,8,4.74469,0.0
0,8,4.74856,0.0
0,8,4.75243,0.0
0,8,4.75631,0.0
0,8,4.76018,0.0
0,8,4.76405,0.0
0,8,4.76792,0.0
0,8,4.77179,0.0
0,8,4.77566,0.0
0,8,4.77954,0.0
0,8,4.78341,0.0
0,8,4.78728,0.0
0,8,4.79115,0.0
0,8,4.79502,0.0
0,8,4.79889,0.0
0,8,4.80277,0.0
0,8,4.80664,0.0
0,8,4.81051,0.0
0,8,4.81438,0.0
0,8,4.81825,0.0
0,8,4.82212,0.0
0,8,4.826,0.0
0,8,4.82987,0.0
0,8,4.83374,0.0
0,8,4.83761,0.0
0,8,4.84148,0.0
0,8,4.84535,0.0
0,8,4.84923,0.0
0,8,4.8531,0.0
0,8,4.85697,0.0
0,8,4.86084,0.0
0,8,4.86471,0.0
0,8,4.86858,0.0
0,8,4.87246,0.0
0,8,4.87633,0.0
0,8,4.8802,0.0
0,8,4.88407,0.0
0,8,4.88794,0.0
0,8,4.89181,0.0
0,8,4.89569,0.0
0,8,4.89956,0.0
0,8,4.90343,0.0
0,8,4.9073,0.0
0,8,4.91117,0.0
0,8,4.91504,0.0
0,8,4.91892,0.0
0,8,4.92279,0.0
0,8,4.92666,0.0
0,8,4.93053,0.0
0,8,4.9344,0.0
0,8,4.93827,0.0
0,8,4.94215,0.0
0,8,4.94602,0.0
0,8,4.94989,0.0
0,8,4.95376,0.0
0,8,4.95763,0.0
0,8,4.9615,0.0
0,8,4.96538,0.0
0,8,4.96925,0.0
0,8,4.97312,0.0
0,8,4.97699,0.0
0,8,4.98086,0.0
0,8,4.98473,0.0
0,8,4.98861,0.0
0,8,4.99248,0.0
0,8,4.99635,0.0
0,8,5.00022,0.0
0,8,5.00409,0.0
0,8,5.00796,0.0
0,8,5.01184,0.0
0,8,5.01571,0.0
0,8,5.01958,0.0
0,8,5.02345,0.0
0,8,5.02732,0.0
0,8,5.03119,0.0
0,8,5.03507,0.0
0,8,5.03894,0.0
0,8,5.04281,0.0
0,8,5.04668,0.0
0,8,5.05055,0.0
0,8,5.05442,0.0
0,8,5.0583,0.0
0,8,5.06217,0.0
0,8,5.06604,0.0
0,8,5.06991,0.0
0,8,5.07378,0.0
0,8,5.07765,0.0
0,8,5.08153,0.0
0,8,5.0854,0.0
0,8,5.08927,0.0
0,8,5.09314,0.0
0,8,5.09701,0.0
0,8,5.10088,0.0
0,8,5.10476,0.0
0,8,5.10863,0.0
0,8,5.1125,0.0
0,8,5.11637,0.0
0,8,5.12024,0.0
0,8,5.12412,0.0
0,8,5.12799,0.0
0,8,5.13186,0.0
0,8,5.13573,0.0
0,8,5.1396,0.0
0,8,5.14347,0.0
0,8,5.14735,0.0
0,8,5.15122,0.0
0,8,5.15509,0.0
0,8,5.15896,0.0
0,8,5.16283,0.0
0,8,5.1667,0.0
0,8,5.17058,0.0
0,8,5.17445,0.0
0,8,5.17832,0.0
0,8,5.18219,0.0
0,8,5.18606,0.0
0,8,5.18993,0.0
0,8,5.19381,0.0
0,8,5.19768,0.0
0,8,5.20155,0.0
0,8,5.20542,0.0
0,8,5.20929,0.0
0,8,5.21316,0.0
0,8,5.21704,0.0
0,8,5.22091,0.0
0,8,5.22478,0.0
0,8,5.22865,0.0
0,8,5.23252,0.0
0,8,5.23639,0.0
0,8,5.24027,0.0
0,8,5.24414,0.0
0,8,5.24801,0.0
0,8,5.25188,0.0
0,8,5.25575,0.0
0,8,5.25962,0.0
0,8,5.2635,0.0
0,8,5.26737,0.0
0,8,5.27124,0.0
0,8,5.27511,0.0
0,8,5.27898,0.0
0,8,5.28285,0.0
0,8,5.28673,0.0
0,8,5.2906,0.0
0,8,5.29447,0.0
0,8,5.29834,0.0
0,8,5.30221,0.0
0,8,5.30608,0.0
0,8,5.30996,0.0
0,8,5.31383,0.0
0,8,5.3177,0.0
0,8,5.32157,0.0
0,8,5.32544,0.0
0,8,5.32931,0.0
0,8,5.33319,0.0
0,8,5.33706,0.0
0,8,5.34093,0.0
0,8,5.3448,0.0
0,8,5.34867,0.0
0,8,5.35254,0.0
0,8,5.35642,0.0
0,8,5.36029,0.0
0,8,5.36416,0.0
0,8,5.36803,0.0
0,8,5.3719,0.0
0,8,5.37577,0.0
0,8,5.37965,0.0
0,8,5.38352,0.0
0,8,5.38739,0.0
0,8,5.39126,0.0
0,8,5.39513,0.0
0,8,5.399,0.0
0,8,5.40288,0.0
0,8,5.40675,0.0
0,8,5.41062,0.0
0,8,5.41449,0.0
0,8,5.41836,0.0
0,8,5.42223,0.0
0,8,5.42611,0.0
0,8,5.42998,0.0
0,8,5.43385,0.0
0,8,5.43772,0.0
0,8,5.44159,0.0
0,8,5.44546,0.0
0,8,5.44934,0.0
0,8,5.45321,0.0
0,8,5.45708,0.0
0,8,5.46095,0.0
0,8,5.46482,0.0
0,8,5.46869,0.0
0,8,5.47257,0.0
0,8,5.47644,0.0
0,8,5.48031,0.0
0,8,5.48418,0.0
0,8,5.48805,0.0
0,8,5.49192,0.0
0,8,5.4958,0.0
0,8,5.49967,0.0
0,8,5.50354,0.0
0,8,5.50741,0.0
0,8,5.51128,0.0
0,8,5.51515,0.0
0,8,5.51903,0.0
0,8,5.5229,0.0
0,8,5.52677,0.0
0,8,5.53064,0.0
0,8,5.53451,0.0
0,8,5.53838,0.0
0,8,5.54226,0.0
0,8,5.54613,0.0
0,8,5.55,0.0
0,12,2.05,0.0
0,12,2.05387,0.0
0,12,2.05774,0.0
0,12,2.06162,0.0
0,12,2.06549,0.0
0,12,2.06936,0.0
0,12,2.07323,0.0
0,12,2.0771,0.0
0,12,2.08097,0.0
0,12,2.08485,0.0
0,12,2.08872,0.0
0,12,2.09259,0.0
0,12,2.09646,0.0
0,12,2.10033,0.0
0,12,2.1042,0.0
0,12,2.10808,0.0
0,12,2.11195,0.0
0,12,2.11582,0.0
0,12,2.11969,0.0
0,12,2.12356,0.0
0,12,2.12743,0.0
0,12,2.13131,0.0
0,12,2.13518,0.0
0,12,2.13905,0.0
0,12,2.14292,0.0
0,12,2.14679,0.0
0,12,2.15066,0.0
0,12,2.15454,0.0
0,12,2.15841,0.0
0,12,2.16228,0.0
0,12,2.16615,0.0
0,12,2.17002,0.0
0,12,2.17389,0.0
0,12,2.17777,0.0
0,12,2.18164,0.0
0,12,2.18551,0.0
0,12,2.18938,0.0
0,12,2.19325,0.0
0,12,2.19712,0.0
0,12,2.201,0.0
0,12,2.20487,0.0
0,12,2.20874,0.0
0,12,2.21261,0.0
0,12,2.21648,0.0
0,12,2.22035,0.0
0,12,2.22423,0.0
0,12,2.2281,0.0
0,12,2.23197,0.0
0,12,2.23584,0.0
0,12,2.23971,0.0
0,12,2.24358,0.0
0,12,2.24746,0.0
0,12,2.25133,0.0
0,12,2.2552,0.0
0,12,2.25907,0.0
0,12,2.26294,0.0
0,12,2.26681,0.0
0,12,2.27069,0.0
0,12,2.27456,0.0
0,12,2.27843,0.0
0,12,2.2823,0.0
0,12,2.28617,0.0
0,12,2.29004,0.0
0,12,2.29392,0.0
0,12,2.29779,0.0
0,12,2.30166,0.0
0,12,2.30553,0.0
0,12,2.3094,0.0
0,12,2.31327,0.0
0,12,2.31715,0.0
0,12,2.32102,0.0
0,12,2.32489,0.0
0,12,2.32876,0.0
0,12,2.33263,0.0
0,12,2.3365,0.0
0,12,2.34038,0.0
0,12,2.34425,0.0
0,12,2.34812,0.0
0,12,2.35199,0.0
0,12,2.35586,0.0
0,12,2.35973,0.0
0,12,2.36361,0.0
0,12,2.36748,0.0
0,12,2.37135,0.0
0,12,2.37522,0.0
0,12,2.37909,0.0
0,12,2.38296,0.0
0,12,2.38684,0.0
0,12,2.39071,0.0
0,12,2.39458,0.0
0,12,2.39845,0.0
0,12,2.40232,0.0
0,12,2.40619,0.0
0,12,2.41007,0.0
0,12,2.41394,0.0
0,12,2.41781,0.0
0,12,2.42168,0.0
0,12,2.42555,0.0
0,12,2.42942,0.0
0,12,2.4333,0.0
0,12,2.43717,0.0
0,12,2.44104,0.0
0,12,2.44491,0.0
0,12,2.44878,0.0
0,12,2.45265,0.0
0,12,2.45653,0.0
0,12,2.4604,0.0
0,12,2.46427,0.0
0,12,2.46814,0.0
0,12,2.47201,0.0
0,12,2.47588,0.0
0,12,2.47976,0.0
0,12,2.48363,0.0
0,12,2.4875,0.0
0,12,2.49137,0.0
0,12,2.49524,0.0
0,12,2.49912,0.0
0,12,2.50299,0.0
0,12,2.50686,0.0
0,12,2.51073,0.0
0,12,2.5146,0.0
0,12,2.51847,0.0
0,12,2.52235,0.0
0,12,2.52622,0.0
0,12,2.53009,0.0
0,12,2.53396,0.0
0,12,2.53783,0.0
0,12,2.5417,0.0
0,12,2.54558,0.0
0,12,2.54945,0.0
0,12,2.55332,0.0
0,12,2.55719,0.0
0,12,2.56106,0.0
0,12,2.56493,0.0
0,12,2.56881,0.0
0,12,2.57268,0.0
0,12,2.57655,0.0
0,12,2.58042,0.0
0,12,2.58429,0.0
0,12,2.58816,0.0
0,12,2.59204,0.0
0,12,2.59591,0.0
0,12,2.59978,0.0
0,12,2.60365,0.0
0,12,2.60752,0.0
0,12,2.61139,0.0
0,12,2.61527,0.0
0,12,2.61914,0.0
0,12,2.62301,0.0
0,12,2.62688,0.0
0,12,2.63075,0.0
0,12,2.63462,0.0
0,12,2.6385,0.0
0,12,2.64237,0.0
0,12,2.64624,0.0
0,12,2.65011,0.0
0,12,2.65398,0.0
0,12,2.65785,0.0
0,12,2.66173,0.0
0,12,2.6656,0.0
0,12,2.66947,0.0
0,12,2.67334,0.0
0,12,2.67721,0.0
0,12,2.68108,0.0
0,12,2.68496,0.0
0,12,2.68883,0.0
0,12,2.6927,0.0
0,12,2.69657,0.0
0,12,2.70044,0.0
0,12,2.70431,0.0
0,12,2.70819,0.0
0,12,2.71206,0.0
0,12,2.71593,0.0
0,12,2.7198,0.0
0,12,2.72367,0.0
0,12,2.72754,0.0
0,12,2.73142,0.0
0,12,2.73529,0.0
0,12,2.73916,0.0
0,12,2.74303,0.0
0,12,2.7469,0.0
0,12,2.75077,0.0
0,12,2.75465,0.0
0,12,2.75852,0.0
0,12,2.76239,0.0
0,12,2.76626,0.0
0,12,2.77013,0.0
0,12,2.774,0.0
0,12,2.77788,0.0
0,12,2.78175,0.0
0,12,2.78562,0.0
0,12,2.78949,0.0
0,12,2.79336,0.0
0,12,2.79723,0.0
0,12,2.80111,0.0
0,12,2.80498,0.0
0,12,2.80885,0.0
0,12,2.81272,0.0
0,12,2.81659,0.0
0,12,2.82046,0.0
0,12,2.82434,0.0
0,12,2.82821,0.0
0,12,2.83208,0.0
0,12,2.83595,0.0
0,12,2.83982,0.0
0,12,2.84369,0.0
0,12,2.84757,0.0
0,12,2.85144,0.0
0,12,2.85531,0.0
0,12,2.85918,0.0
0,12,2.86305,0.0
0,12,2.86692,0.0
0,12,2.8708,0.0
0,12,2.87467,0.0
0,12,2.87854,0.0
0,12,2.88241,0.0
0,12,2.88628,0.0
0,12,2.89015,0.0
0,12,2.89403,0.0
0,12,2.8979,0.0
0,12,2.90177,0.0
0,12,2.90564,0.0
0,12,2.90951,0.0
0,12,2.91338,0.0
0,12,2.91726,0.0
0,12,2.92113,0.0
0,12,2.925,0.0
0,12,2.92887,0.0
0,12,2.93274,0.0
0,12,2.93662,0.0
0,12,2.94049,0.0
0,12,2.94436,0.0
0,12,2.94823,0.0
0,12,2.9521,0.0
0,12,2.95597,0.0
0,12,2.95985,0.0
0,12,2.96372,0.0
0,12,2.96759,0.0
0,12,2.97146,0.0
0,12,2.97533,0.0
0,12,2.9792,0.0
0,12,2.98308,0.0
0,12,2.98695,0.0
0,12,2.99082,0.0
0,12,2.99469,0.0
0,12,2.99856,0.0
0,12,3.00243,0.0
0,12,3.00631,0.0
0,12,3.01018,0.0
0,12,3.01405,0.0
0,12,3.01792,0.0
0,12,3.02179,0.0
0,12,3.02566,0.0
0,12,3.02954,0.0
0,12,3.03341,0.0
0,12,3.03728,0.0
0,12,3.04115,0.0
0,12,3.04502,0.0
0,12,3.04889,0.0
0,12,3.05277,0.0
0,12,3.05664,0.0
0,12,3.06051,0.0
0,12,3.06438,0.0
0,12,3.06825,0.0
0,12,3.07212,0.0
0,12,3.076,0.0
0,12,3.07987,0.0
0,12,3.08374,0.0
0,12,3.08761,0.0
0,12,3.09148,0.0
0,12,3.09535,0.0
0,12,3.09923,0.0
0,12,3.1031,0.0
0,12,3.10697,0.0
0,12,3.11084,0.0
0,12,3.11471,0.0
0,12,3.11858,0.0
0,12,3.12246,0.0
0,12,3.12633,0.0
0,12,3.1302,0.0
0,12,3.13407,0.0
0,12,3.13794,0.0
0,12,3.14181,0.0
0,12,3.14569,0.0
0,12,3.14956,0.0
0,12,3.15343,0.0
0,12,3.1573,0.0
0,12,3.16117,0.0
0,12,3.16504,0.0
0,12,3.16892,0.0
0,12,3.17279,0.0
0,12,3.17666,0.0
0,12,3.18053,0.0
0,12,3.1844,0.0
0,12,3.18827,0.0
